AGE,HG_NM,POLY_NM,RESULT_VOTE_MOD,BILL_ID,BILL_NAME,VOTE_DATE,BILL_NO,BILL_URL
20,박경미,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김종석,미래한국당,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,신용현,민생당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이용득,더불어민주당,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김규환,미래한국당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이철희,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김해영,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이석현,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,최연혜,미래통합당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이훈,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,채이배,민생당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이규희,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,정태옥,무소속,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김한정,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박완주,무소속,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이상민,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,황희,더불어민주당,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,윤호중,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,정운천,국민의힘,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,소병훈,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,홍영표,새로운미래,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김영진,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,강병원,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김태년,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,어기구,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,임이자,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,정성호,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,조정식,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,우원식,무소속,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,안민석,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,변재일,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,노웅래,더불어민주당,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김영주,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,송영길,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박병석,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,정진석,국민의힘,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박용진,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이양수,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,주호영,국민의힘,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,홍문표,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,윤재옥,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,우상호,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,홍익표,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박덕흠,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,권성동,국민의힘,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,윤관석,무소속,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박범계,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,정동영,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박주민,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김상훈,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,하태경,국민의힘,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,서영교,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,민홍철,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,남인순,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,윤상현,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이헌승,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이학영,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,전혜숙,무소속,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,장제원,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김상희,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박홍근,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박대출,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김진표,무소속,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,유의동,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,권은희,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,전해철,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이인영,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,백혜련,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이원욱,개혁신당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,정점식,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박광온,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김종민,무소속,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,이용호,국민의힘,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김두관,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,오영훈,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박정,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,전재수,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,강훈식,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,임종성,더불어민주당,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김영호,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,조응천,개혁신당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,윤영석,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,박완수,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,김성환,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,위성곤,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,조승래,더불어민주당,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,윤한홍,국민의힘,불참,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
20,송석준,국민의힘,찬성,PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6,동북아시아 역내 안정 위협 행위 중단 촉구 결의안,20190802 211653,2021817,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W1E9D0Z7J3G1A1D7U2R5S0K4Z4X5O6
